    -12.05920    150.34610      0.00770
    -17.26040    155.97890      0.00499
    -20.41960    159.83920      0.00324
    -20.64950    165.95980      0.00249
    -22.87300    164.95350      0.01656
    -28.44350    164.30290      0.00608
    -28.84760    160.86920      0.01378
    -17.18910    166.38630      0.00704
