     18.79760   -153.99230      0.03940
     19.07900   -155.77300      0.02183
     17.98840   -154.03050      0.05296
     18.30180   -152.98120      0.01915
     20.49990   -154.93750      0.03167
     21.10900   -157.27000      0.06054
     21.13600   -156.75600      0.03065
     22.62170   -158.18420      0.00625
     18.00030   -155.71500      0.01178
     18.40420   -156.80820      0.03919
     17.18030   -153.69250      0.00000
     21.95630   -161.31490      0.03185
     21.50700   -154.99440      0.01670
     18.98310   -157.22860      0.03720
     20.89100   -156.65800      0.02097
     20.04600   -155.71100      0.02608
     14.65960   -157.85910      0.01927
     14.68910   -151.68660      0.02246
     22.12300   -159.66500      0.04387
     19.75750   -155.53250      0.00765
     18.77500   -156.46510      0.01437
     21.00000   -154.58280      0.01633
     20.76700   -156.24500      0.00268
     19.47770   -156.51010      0.00000
     21.51970   -153.98270      0.01937
     21.97100   -159.40100      0.02957
     19.83270   -156.93200      0.00646
