//Basalt percent:  5
//Potential temperature: 2300
//Pressure (Pa): 9.074E+09
//Melt Density (kg/m^3): 3.320E+03
     //Latitude    Longitude     LVL(km)     410(km)  Potential T (K)  Vs_obs(m/s)  Vs_sol(m/s) Melt fraction
     18.79760   -153.99230    355.00000    410.00000   2004.30107   4441.37809   4500.91671      0.00421  1.52791E+11  7.08687E+10      0.00000
     19.07900   -155.77300    370.00000    440.00000   2359.13979   4442.84780   4423.18147      0.00000  1.50336E+11  6.82544E+10      0.00445
     17.98840   -154.03050    335.00000    390.00000   1767.74192   4444.18830   4610.79895      0.01377  1.58074E+11  7.49681E+10      0.00000
     18.30180   -152.98120    325.00000    445.00000   2418.27957   4444.75358   4420.38587      0.00000  1.50550E+11  6.82111E+10      0.00551
     20.49990   -154.93750    325.00000    412.00000   2027.95698   4516.30095   4492.48307      0.00000  1.52426E+11  7.05660E+10      0.00530
     21.10900   -157.27000    340.00000    370.00000   1531.18277   4537.29680   4767.12817      0.01872  1.66470E+11  8.11700E+10      0.00000
     21.13600   -156.75600    370.00000    410.00000   2004.30107   4543.49865   4500.91671      0.00000  1.52791E+11  7.08687E+10      0.00946
     22.62170   -158.18420    392.00000    452.00000   2501.07528   4546.59957   4421.34897      0.00000  1.51151E+11  6.83366E+10      0.02833
     18.00030   -155.71500    365.00000    440.00000   2359.13979   4552.84988   4423.18147      0.00000  1.50336E+11  6.82544E+10      0.02932
     18.40420   -156.80820    312.00000    395.00000   1826.88171   4564.72060   4578.97398      0.00052  1.56470E+11  7.37555E+10      0.00000
     17.18030   -153.69250    405.00000    472.00000   2737.63442   4590.33553   4455.45241      0.00000  1.54827E+11  6.99051E+10      0.03027
     21.95630   -161.31490    340.00000    402.00000   1909.67741   4593.09729   4539.29597      0.00000  1.54544E+11  7.22710E+10      0.01185
     21.50700   -154.99440    385.00000    425.00000   2181.72043   4594.16324   4448.98587      0.00000  1.50759E+11  6.90514E+10      0.03263
     18.98310   -157.22860    330.00000    392.00000   1791.39783   4614.70686   4597.72061      0.00000  1.57409E+11  7.44675E+10      0.00369
     20.89100   -156.65800    390.00000    415.00000   2063.44085   4617.66243   4480.70350      0.00000  1.51933E+11  7.01471E+10      0.03057
     20.04600   -155.71100    330.00000    407.00000   1968.81719   4620.56955   4514.43805      0.00000  1.53393E+11  7.13584E+10      0.02351
     14.65960   -157.85910    362.00000    415.00000   2063.44085   4637.25317   4480.70350      0.00000  1.51933E+11  7.01471E+10      0.03494
     14.68910   -151.68660    377.00000    410.00000   2004.30107   4638.98129   4500.91671      0.00000  1.52791E+11  7.08687E+10      0.03067
     22.12300   -159.66500    340.00000    380.00000   1649.46235   4643.92339   4683.15769      0.00227  1.61867E+11  7.77900E+10      0.00000
     19.75750   -155.53250    400.00000    432.00000   2264.51613   4646.55595   4433.69253      0.00000  1.50363E+11  6.85544E+10      0.04801
     18.77500   -156.46510    387.00000    420.00000   2122.58064   4655.56801   4463.39322      0.00000  1.51256E+11  6.95420E+10      0.04306
     21.00000   -154.58280    325.00000    417.00000   2087.09677   4655.64876   4473.43103      0.00000  1.51641E+11  6.98912E+10      0.04073
     20.76700   -156.24500    387.00000    437.00000   2323.65591   4669.40912   4426.25223      0.00000  1.50293E+11  6.83336E+10      0.05494
     19.47770   -156.51010    330.00000    455.00000   2536.55915   4673.80209   4423.50349      0.00000  1.51516E+11  6.84570E+10      0.05658
     21.51970   -153.98270    345.00000    410.00000   2004.30107   4674.78728   4500.91671      0.00000  1.52791E+11  7.08687E+10      0.03863
     21.97100   -159.40100    325.00000    392.00000   1791.39783   4706.65251   4597.72061      0.00000  1.57409E+11  7.44675E+10      0.02369
     19.83270   -156.93200    340.00000    425.00000   2181.72043   4706.84632   4448.98587      0.00000  1.50759E+11  6.90514E+10      0.05796
