 11.70     352.19    1000.00     3.74957   0.000     5.35727     9.59457     1.77838
 11.70     352.19    1000.00     3.74922   0.050     5.31741     9.55060     1.77869
 11.70     352.19    1000.00     3.74892   0.100     5.27969     9.50877     1.77893
 11.70     352.19    1000.00     3.74865   0.150     5.24311     9.46811     1.77916
 11.70     352.19    1000.00     3.75083   0.180     5.22213     9.43811     1.77962
 11.70     352.19    1000.00     3.74841   0.200     5.20755     9.42851     1.77939
 11.70     352.19    1000.00     3.74819   0.250     5.17301     9.38998     1.77962
 11.70     352.19    1000.00     3.74801   0.300     5.13948     9.35250     1.77986
 11.70     352.19    1000.00     3.74786   0.350     5.10700     9.31612     1.78011
 11.70     352.19    1000.00     3.74776   0.400     5.07559     9.28088     1.78036
 11.70     352.19    1000.00     3.74772   0.450     5.04534     9.24684     1.78062
 11.70     352.19    1000.00     3.74774   0.500     5.01633     9.21410     1.78089
 11.70     352.19    1000.00     3.74784   0.550     4.98866     9.18277     1.78117
 11.70     352.19    1000.00     3.74804   0.600     4.96249     9.15302     1.78148
 11.70     352.19    1000.00     3.74837   0.650     4.93799     9.12504     1.78180
 11.70     352.19    1000.00     3.74884   0.700     4.91560     9.09921     1.78214
 11.70     352.19    1000.00     3.74926   0.750     4.89860     9.07789     1.78227
 11.70     352.19    1000.00     3.74992   0.800     4.88420     9.05938     1.78243
 11.70     352.19    1000.00     3.76607   0.850     4.92597     9.11222     1.77520
 11.70     352.19    1000.00     3.78810   0.900     4.99002     9.19372     1.76546
 11.70     352.19    1000.00     3.81099   0.950     5.05817     9.28061     1.75552
 11.70     352.19    1000.00     3.83422   1.000     5.12848     9.37033     1.74556
 11.70     352.19    1100.00     3.72220   0.000     5.27126     9.47137     1.89601
 11.70     352.19    1100.00     3.73245   0.050     5.26235     9.47387     1.89331
 11.70     352.19    1100.00     3.74068   0.100     5.24904     9.46898     1.89110
 11.70     352.19    1100.00     3.74062   0.150     5.21305     9.42928     1.89110
 11.70     352.19    1100.00     3.74321   0.180     5.19342     9.40124     1.89138
 11.70     352.19    1100.00     3.74057   0.200     5.17807     9.39063     1.89111
 11.70     352.19    1100.00     3.74056   0.250     5.14407     9.35301     1.89112
 11.70     352.19    1100.00     3.74058   0.300     5.11105     9.31643     1.89114
 11.70     352.19    1100.00     3.74065   0.350     5.07904     9.28091     1.89116
 11.70     352.19    1100.00     3.74076   0.400     5.04808     9.24651     1.89119
 11.70     352.19    1100.00     3.74093   0.450     5.01822     9.21328     1.89124
 11.70     352.19    1100.00     3.74118   0.500     4.98954     9.18131     1.89130
 11.70     352.19    1100.00     3.74152   0.550     4.96214     9.15071     1.89137
 11.70     352.19    1100.00     3.74180   0.600     4.93769     9.12256     1.89135
 11.70     352.19    1100.00     3.74200   0.650     4.91693     9.09746     1.89119
 11.70     352.19    1100.00     3.74238   0.700     4.89806     9.07441     1.89105
 11.70     352.19    1100.00     3.74295   0.750     4.88129     9.05366     1.89094
 11.70     352.19    1100.00     3.74377   0.800     4.86691     9.03551     1.89087
 11.70     352.19    1100.00     3.75993   0.850     4.90763     9.08755     1.88346
 11.70     352.19    1100.00     3.78172   0.900     4.96989     9.16718     1.87360
 11.70     352.19    1100.00     3.80442   0.950     5.03649     9.25249     1.86351
 11.70     352.19    1100.00     3.82748   1.000     5.10542     9.34082     1.85340
 11.70     352.19    1200.00     3.65120   0.000     5.06327     9.16561     2.01753
 11.70     352.19    1200.00     3.66228   0.050     5.05802     9.17250     2.01429
 11.70     352.19    1200.00     3.67327   0.100     5.05385     9.18029     2.01102
 11.70     352.19    1200.00     3.68421   0.150     5.04987     9.18825     2.00778
 11.70     352.19    1200.00     3.69608   0.180     5.05681     9.20013     2.00542
 11.70     352.19    1200.00     3.69510   0.200     5.04597     9.19629     2.00457
 11.70     352.19    1200.00     3.70593   0.250     5.04212     9.20439     2.00139
 11.70     352.19    1200.00     3.71672   0.300     5.03833     9.21255     1.99824
 11.70     352.19    1200.00     3.72747   0.350     5.03458     9.22077     1.99512
 11.70     352.19    1200.00     3.73386   0.400     5.01978     9.21171     1.99325
 11.70     352.19    1200.00     3.73428   0.450     4.99032     9.17935     1.99308
 11.70     352.19    1200.00     3.73454   0.500     4.96373     9.14917     1.99280
 11.70     352.19    1200.00     3.73463   0.550     4.94047     9.12156     1.99238
 11.70     352.19    1200.00     3.73486   0.600     4.91870     9.09560     1.99198
 11.70     352.19    1200.00     3.73524   0.650     4.89851     9.07138     1.99158
 11.70     352.19    1200.00     3.73578   0.700     4.88006     9.04906     1.99121
 11.70     352.19    1200.00     3.73650   0.750     4.86351     9.02886     1.99088
 11.70     352.19    1200.00     3.73745   0.800     4.84915     9.01107     1.99059
 11.70     352.19    1200.00     3.75364   0.850     4.88894     9.06243     1.98301
 11.70     352.19    1200.00     3.77526   0.900     4.94947     9.14033     1.97305
 11.70     352.19    1200.00     3.79776   0.950     5.01445     9.22397     1.96286
 11.70     352.19    1200.00     3.82064   1.000     5.08183     9.31071     1.95263
 11.70     352.19    1300.00     3.59242   0.000     4.89279     8.91802     2.13001
 11.70     352.19    1300.00     3.60479   0.050     4.89193     8.93077     2.12606
 11.70     352.19    1300.00     3.61707   0.100     4.89222     8.94450     2.12208
 11.70     352.19    1300.00     3.62930   0.150     4.89268     8.95838     2.11813
 11.70     352.19    1300.00     3.64153   0.180     4.90164     8.97260     2.11553
 11.70     352.19    1300.00     3.64149   0.200     4.89321     8.97234     2.11422
 11.70     352.19    1300.00     3.65363   0.250     4.89378     8.98633     2.11034
 11.70     352.19    1300.00     3.66574   0.300     4.89438     9.00038     2.10651
 11.70     352.19    1300.00     3.67780   0.350     4.89501     9.01448     2.10271
 11.70     352.19    1300.00     3.68969   0.400     4.89629     9.02887     2.09890
 11.70     352.19    1300.00     3.70090   0.450     4.90069     9.04466     2.09492
 11.70     352.19    1300.00     3.71210   0.500     4.90532     9.06070     2.09096
 11.70     352.19    1300.00     3.72328   0.550     4.91012     9.07696     2.08703
 11.70     352.19    1300.00     3.72781   0.600     4.89914     9.06798     2.08514
 11.70     352.19    1300.00     3.72834   0.650     4.87950     9.04460     2.08453
 11.70     352.19    1300.00     3.72903   0.700     4.86143     9.02297     2.08394
 11.70     352.19    1300.00     3.72990   0.750     4.84512     9.00330     2.08339
 11.70     352.19    1300.00     3.73097   0.800     4.83079     8.98586     2.08290
 11.70     352.19    1300.00     3.74720   0.850     4.86969     9.03660     2.07518
 11.70     352.19    1300.00     3.76866   0.900     4.92857     9.11289     2.06513
 11.70     352.19    1300.00     3.79098   0.950     4.99187     9.19481     2.05485
 11.70     352.19    1300.00     3.81368   1.000     5.05759     9.27983     2.04454
 11.70     352.19    1400.00     3.55292   0.000     4.77469     8.74987     2.23079
 11.70     352.19    1400.00     3.56399   0.050     4.77078     8.75792     2.22713
 11.70     352.19    1400.00     3.57514   0.100     4.76860     8.76771     2.22337
 11.70     352.19    1400.00     3.58629   0.150     4.76676     8.77784     2.21962
 11.70     352.19    1400.00     3.60204   0.180     4.78526     8.80619     2.21566
 11.70     352.19    1400.00     3.59742   0.200     4.76515     8.78820     2.21590
 11.70     352.19    1400.00     3.60853   0.250     4.76374     8.79877     2.21220
 11.70     352.19    1400.00     3.61964   0.300     4.76253     8.80956     2.20851
 11.70     352.19    1400.00     3.63016   0.350     4.76355     8.82117     2.20471
 11.70     352.19    1400.00     3.64100   0.400     4.76854     8.83664     2.20053
 11.70     352.19    1400.00     3.65390   0.450     4.77888     8.86023     2.19561
 11.70     352.19    1400.00     3.66679   0.500     4.78941     8.88405     2.19072
 11.70     352.19    1400.00     3.67967   0.550     4.80009     8.90809     2.18588
 11.70     352.19    1400.00     3.69253   0.600     4.81091     8.93231     2.18107
 11.70     352.19    1400.00     3.70538   0.650     4.82185     8.95672     2.17631
 11.70     352.19    1400.00     3.71821   0.700     4.83290     8.98129     2.17158
 11.70     352.19    1400.00     3.72313   0.750     4.82600     8.97685     2.16953
 11.70     352.19    1400.00     3.72431   0.800     4.81172     8.95975     2.16883
 11.70     352.19    1400.00     3.74058   0.850     4.84975     9.00990     2.16098
 11.70     352.19    1400.00     3.76192   0.900     4.90705     9.08466     2.15086
 11.70     352.19    1400.00     3.78407   0.950     4.96865     9.16486     2.14052
 11.70     352.19    1400.00     3.80658   1.000     5.03266     9.24810     2.13014
 11.70     352.19    1500.00     3.54497   0.000     4.74029     8.70615     2.31419
 11.70     352.19    1500.00     3.55620   0.050     4.73649     8.71472     2.31040
 11.70     352.19    1500.00     3.56754   0.100     4.73449     8.72516     2.30649
 11.70     352.19    1500.00     3.57888   0.150     4.73285     8.73597     2.30260
 11.70     352.19    1500.00     3.59528   0.180     4.75222     8.76632     2.29848
 11.70     352.19    1500.00     3.59022   0.200     4.73146     8.74704     2.29873
 11.70     352.19    1500.00     3.60154   0.250     4.73029     8.75836     2.29487
 11.70     352.19    1500.00     3.61202   0.300     4.73197     8.77051     2.29087
 11.70     352.19    1500.00     3.62217   0.350     4.73541     8.78357     2.28678
 11.70     352.19    1500.00     3.63239   0.400     4.73938     8.79727     2.28269
 11.70     352.19    1500.00     3.64266   0.450     4.74386     8.81156     2.27859
 11.70     352.19    1500.00     3.65298   0.500     4.74879     8.82638     2.27449
 11.70     352.19    1500.00     3.66334   0.550     4.75415     8.84170     2.27039
 11.70     352.19    1500.00     3.67372   0.600     4.75994     8.85751     2.26629
 11.70     352.19    1500.00     3.68414   0.650     4.76615     8.87379     2.26220
 11.70     352.19    1500.00     3.69459   0.700     4.77280     8.89057     2.25811
 11.70     352.19    1500.00     3.70508   0.750     4.77992     8.90788     2.25402
 11.70     352.19    1500.00     3.71561   0.800     4.78756     8.92576     2.24992
 11.70     352.19    1500.00     3.73379   0.850     4.82904     8.98222     2.24128
 11.70     352.19    1500.00     3.75503   0.900     4.88482     9.05552     2.23110
 11.70     352.19    1500.00     3.77701   0.950     4.94475     9.13404     2.22070
 11.70     352.19    1500.00     3.79935   1.000     5.00705     9.21550     2.21027
 11.70     352.19    1600.00     3.53697   0.000     4.70559     8.66204     2.39259
 11.70     352.19    1600.00     3.54837   0.050     4.70196     8.67120     2.38865
 11.70     352.19    1600.00     3.55992   0.100     4.70019     8.68233     2.38461
 11.70     352.19    1600.00     3.57147   0.150     4.69879     8.69387     2.38057
