Agius et al. 2017. Hawaii Ps receiver functions.
Frequency, 0.05-0.2, Hz
Grid resolution, 1, degree
Minimum number of events, 5
LVL: Depth of negative peak above 410
lat, Lon, Depth peak LVL, Depth peak 410, TZT, Depth peak 660, Amp LVL/Amp 410, Amp LVL, Amp 660
20.00,-161.00,369.26,406.51,261.80,668.31,-0.62,-0.06,0.13
20.25,-161.00,367.54,405.60,262.69,668.29,-0.63,-0.06,0.13
20.50,-161.00,366.67,404.88,262.96,667.83,-0.66,-0.06,0.13
20.75,-161.00,365.79,404.15,263.23,667.38,-0.68,-0.07,0.12
21.00,-161.00,365.05,403.60,263.22,666.82,-0.71,-0.07,0.12
21.25,-161.00,364.44,403.23,262.94,666.17,-0.73,-0.07,0.12
21.50,-161.00,363.96,403.04,262.38,665.42,-0.74,-0.07,0.12
21.75,-161.00,363.48,402.85,261.81,664.67,-0.76,-0.07,0.12
22.00,-161.00,363.17,402.55,261.40,663.95,-0.78,-0.07,0.12
22.25,-161.00,363.04,402.12,261.15,663.27,-0.79,-0.07,0.12
22.50,-161.00,363.08,401.58,261.04,662.62,-0.80,-0.07,0.12
22.75,-161.00,363.12,401.04,260.94,661.98,-0.82,-0.07,0.13
23.00,-161.00,365.44,401.37,260.16,661.53,-0.81,-0.07,0.13
23.25,-161.00,370.04,402.56,258.71,661.27,-0.77,-0.06,0.13
23.50,-161.00,376.92,404.62,256.58,661.21,-0.71,-0.05,0.13
23.75,-161.00,383.79,406.69,254.46,661.15,-0.64,-0.05,0.13
24.00,-161.00,387.75,408.20,252.90,661.10,-0.59,-0.04,0.13
24.25,-161.00,388.79,409.17,251.92,661.08,-0.54,-0.04,0.13
24.50,-161.00,386.92,409.58,251.50,661.08,-0.52,-0.04,0.13
24.75,-161.00,385.04,410.00,251.08,661.08,-0.50,-0.04,0.12
25.00,-161.00,NaN,NaN,NaN,660.75,NaN,NaN,0.12
25.25,-161.00,NaN,NaN,NaN,660.08,NaN,NaN,0.11
25.50,-161.00,NaN,NaN,NaN,659.08,NaN,NaN,0.09
25.75,-161.00,NaN,NaN,NaN,658.08,NaN,NaN,0.08
26.00,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.25,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.50,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.75,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.00,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.25,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.50,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.75,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.00,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.25,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.50,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.75,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.00,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.25,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.50,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.75,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.00,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.25,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.50,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.75,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.00,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.50,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.00,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.50,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.00,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.50,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.00,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.50,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.00,-161.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.00,-160.75,NaN,NaN,NaN,654.59,NaN,NaN,0.19
14.25,-160.75,NaN,NaN,NaN,654.69,NaN,NaN,0.18
14.50,-160.75,NaN,NaN,NaN,654.88,NaN,NaN,0.18
14.75,-160.75,NaN,NaN,NaN,655.06,NaN,NaN,0.17
15.00,-160.75,368.54,402.95,252.72,655.54,-1.24,-0.15,0.16
15.25,-160.75,368.56,402.12,254.19,656.31,-1.11,-0.14,0.16
15.50,-160.75,368.38,402.25,255.12,657.38,-1.07,-0.13,0.16
15.75,-160.75,368.19,402.38,256.06,658.44,-1.03,-0.13,0.16
16.00,-160.75,369.04,402.50,256.92,659.42,-0.96,-0.11,0.16
16.25,-160.75,370.94,402.62,257.69,660.31,-0.84,-0.10,0.17
16.50,-160.75,373.88,402.75,258.38,661.12,-0.68,-0.07,0.19
16.75,-160.75,376.81,402.88,259.06,661.94,-0.49,-0.05,0.21
17.00,-160.75,378.28,404.02,258.50,662.52,-0.39,-0.04,0.22
17.25,-160.75,NaN,406.19,256.69,662.88,NaN,NaN,0.22
17.50,-160.75,NaN,409.38,253.62,663.00,NaN,NaN,0.21
17.75,-160.75,NaN,412.56,250.56,663.12,NaN,NaN,0.20
18.00,-160.75,NaN,414.42,248.94,663.35,NaN,NaN,0.20
18.25,-160.75,NaN,414.94,248.75,663.69,NaN,NaN,0.20
18.50,-160.75,NaN,414.12,250.00,664.12,NaN,NaN,0.19
18.75,-160.75,NaN,413.31,251.25,664.56,NaN,NaN,0.19
19.00,-160.75,380.12,412.27,252.85,665.12,-0.66,-0.06,0.19
19.25,-160.75,378.25,411.00,254.81,665.81,-0.65,-0.06,0.18
19.50,-160.75,374.50,409.50,257.12,666.62,-0.63,-0.06,0.16
19.75,-160.75,370.75,408.00,259.44,667.44,-0.62,-0.06,0.14
20.00,-160.75,367.98,406.75,261.10,667.85,-0.61,-0.06,0.13
20.25,-160.75,366.19,405.75,262.12,667.88,-0.61,-0.06,0.13
20.50,-160.75,365.38,405.00,262.50,667.50,-0.63,-0.06,0.13
20.75,-160.75,364.56,404.25,262.88,667.12,-0.64,-0.06,0.13
21.00,-160.75,363.88,403.62,262.96,666.58,-0.66,-0.06,0.13
21.25,-160.75,363.31,403.12,262.75,665.88,-0.68,-0.06,0.12
21.50,-160.75,362.88,402.75,262.25,665.00,-0.70,-0.06,0.12
21.75,-160.75,362.44,402.38,261.75,664.12,-0.71,-0.06,0.12
22.00,-160.75,362.15,401.88,261.50,663.38,-0.73,-0.07,0.12
22.25,-160.75,362.00,401.25,261.50,662.75,-0.74,-0.07,0.13
22.50,-160.75,362.00,400.50,261.75,662.25,-0.75,-0.06,0.13
22.75,-160.75,362.00,399.75,262.00,661.75,-0.75,-0.06,0.13
23.00,-160.75,364.42,399.96,261.46,661.42,-0.74,-0.06,0.14
23.25,-160.75,369.25,401.12,260.12,661.25,-0.69,-0.05,0.14
23.50,-160.75,376.50,403.25,258.00,661.25,-0.62,-0.04,0.14
23.75,-160.75,383.75,405.38,255.88,661.25,-0.53,-0.04,0.14
24.00,-160.75,387.96,407.04,254.29,661.33,-0.47,-0.03,0.14
24.25,-160.75,389.12,408.25,253.25,661.50,-0.43,-0.03,0.14
24.50,-160.75,387.25,409.00,252.75,661.75,-0.43,-0.03,0.13
24.75,-160.75,385.38,409.75,252.25,662.00,-0.43,-0.03,0.13
25.00,-160.75,NaN,NaN,NaN,661.65,NaN,NaN,0.12
25.25,-160.75,NaN,NaN,NaN,660.69,NaN,NaN,0.11
25.50,-160.75,NaN,NaN,NaN,659.12,NaN,NaN,0.10
25.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.50,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.00,-160.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.25,-160.50,NaN,NaN,NaN,654.38,NaN,NaN,0.20
14.50,-160.50,NaN,NaN,NaN,654.75,NaN,NaN,0.19
14.75,-160.50,NaN,NaN,NaN,655.12,NaN,NaN,0.17
15.00,-160.50,368.33,402.12,253.94,655.75,-1.18,-0.15,0.16
15.25,-160.50,368.38,402.25,254.38,656.62,-1.09,-0.13,0.16
15.50,-160.50,368.25,402.50,255.25,657.75,-1.05,-0.13,0.16
15.75,-160.50,368.12,402.75,256.12,658.88,-1.01,-0.12,0.16
16.00,-160.50,368.83,403.00,256.83,659.83,-0.94,-0.11,0.16
16.25,-160.50,370.38,403.25,257.38,660.62,-0.84,-0.10,0.17
16.50,-160.50,372.75,403.50,257.75,661.25,-0.70,-0.08,0.19
16.75,-160.50,375.12,403.75,258.12,661.88,-0.55,-0.06,0.20
17.00,-160.50,376.31,404.96,257.42,662.38,-0.47,-0.05,0.21
17.25,-160.50,NaN,407.12,255.62,662.75,NaN,NaN,0.21
17.50,-160.50,NaN,410.25,252.75,663.00,NaN,NaN,0.21
17.75,-160.50,NaN,413.38,249.88,663.25,NaN,NaN,0.20
18.00,-160.50,NaN,415.25,248.29,663.54,NaN,NaN,0.20
18.25,-160.50,NaN,415.88,248.00,663.88,NaN,NaN,0.20
18.50,-160.50,NaN,415.25,249.00,664.25,NaN,NaN,0.20
18.75,-160.50,NaN,414.62,250.00,664.62,NaN,NaN,0.19
19.00,-160.50,380.00,413.71,251.38,665.08,-0.63,-0.06,0.19
19.25,-160.50,378.00,412.50,253.12,665.62,-0.63,-0.06,0.18
19.50,-160.50,374.00,411.00,255.25,666.25,-0.62,-0.06,0.16
19.75,-160.50,370.00,409.50,257.38,666.88,-0.62,-0.06,0.15
20.00,-160.50,367.12,408.25,258.96,667.21,-0.62,-0.06,0.14
20.25,-160.50,365.38,407.25,260.00,667.25,-0.62,-0.06,0.13
20.50,-160.50,364.75,406.50,260.50,667.00,-0.64,-0.06,0.13
20.75,-160.50,364.12,405.75,261.00,666.75,-0.66,-0.06,0.13
21.00,-160.50,363.58,405.08,261.17,666.25,-0.67,-0.06,0.13
21.25,-160.50,363.12,404.50,261.00,665.50,-0.69,-0.06,0.13
21.50,-160.50,362.75,404.00,260.50,664.50,-0.71,-0.06,0.13
21.75,-160.50,362.38,403.50,260.00,663.50,-0.72,-0.07,0.13
22.00,-160.50,362.12,402.83,259.92,662.75,-0.73,-0.07,0.13
22.25,-160.50,362.00,402.00,260.25,662.25,-0.74,-0.06,0.13
22.50,-160.50,362.00,401.00,261.00,662.00,-0.75,-0.06,0.13
22.75,-160.50,362.00,400.00,261.75,661.75,-0.75,-0.06,0.14
23.00,-160.50,364.33,400.00,261.58,661.58,-0.72,-0.06,0.14
23.25,-160.50,369.00,401.00,260.50,661.50,-0.66,-0.05,0.14
23.50,-160.50,376.00,403.00,258.50,661.50,-0.56,-0.04,0.14
23.75,-160.50,383.00,405.00,256.50,661.50,-0.43,-0.03,0.14
24.00,-160.50,387.17,406.67,255.00,661.67,-0.35,-0.02,0.14
24.25,-160.50,388.50,408.00,254.00,662.00,-0.33,-0.02,0.14
24.50,-160.50,387.00,409.00,253.50,662.50,-0.36,-0.02,0.14
24.75,-160.50,385.50,410.00,253.00,663.00,-0.38,-0.03,0.13
25.00,-160.50,NaN,NaN,NaN,662.71,NaN,NaN,0.13
25.25,-160.50,NaN,NaN,NaN,661.62,NaN,NaN,0.12
25.50,-160.50,NaN,NaN,NaN,659.75,NaN,NaN,0.10
25.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.50,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.00,-160.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.00,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.25,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.50,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.75,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.00,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.25,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.50,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.75,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.00,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.25,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.50,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.75,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.00,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.25,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.50,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.00,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.25,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.50,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.75,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.00,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.25,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.50,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.75,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.00,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.25,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.50,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.75,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.00,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.25,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.50,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.75,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.00,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.25,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.50,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.75,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.00,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.25,-160.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.50,-160.25,NaN,NaN,NaN,654.62,NaN,NaN,0.20
14.75,-160.25,367.94,NaN,NaN,655.19,NaN,-0.16,0.17
15.00,-160.25,368.12,402.19,254.16,655.96,-1.17,-0.14,0.16
15.25,-160.25,368.19,402.38,254.56,656.94,-1.07,-0.13,0.15
15.50,-160.25,368.12,402.75,255.38,658.12,-1.03,-0.12,0.16
15.75,-160.25,368.06,403.12,256.19,659.31,-0.99,-0.12,0.16
16.00,-160.25,368.62,403.50,256.75,660.25,-0.92,-0.11,0.16
16.25,-160.25,369.81,403.88,257.06,660.94,-0.84,-0.09,0.17
16.50,-160.25,371.62,404.25,257.12,661.38,-0.72,-0.08,0.19
16.75,-160.25,373.44,404.62,257.19,661.81,-0.61,-0.07,0.20
17.00,-160.25,374.62,405.90,256.33,662.23,-0.55,-0.06,0.21
17.25,-160.25,NaN,408.06,254.56,662.62,NaN,NaN,0.21
17.50,-160.25,NaN,411.12,251.88,663.00,NaN,NaN,0.21
17.75,-160.25,NaN,414.19,249.19,663.38,NaN,NaN,0.20
18.00,-160.25,NaN,416.08,247.65,663.73,NaN,NaN,0.20
18.25,-160.25,NaN,416.81,247.25,664.06,NaN,NaN,0.20
18.50,-160.25,NaN,416.38,248.00,664.38,NaN,NaN,0.20
18.75,-160.25,NaN,415.94,248.75,664.69,NaN,NaN,0.20
19.00,-160.25,380.32,415.15,249.90,665.04,-0.61,-0.06,0.19
19.25,-160.25,377.75,414.00,251.44,665.44,-0.61,-0.06,0.18
19.50,-160.25,373.50,412.50,253.38,665.88,-0.61,-0.06,0.17
19.75,-160.25,369.25,411.00,255.31,666.31,-0.62,-0.06,0.15
20.00,-160.25,366.27,409.75,256.81,666.56,-0.62,-0.06,0.14
20.25,-160.25,364.56,408.75,257.88,666.62,-0.63,-0.06,0.13
20.50,-160.25,364.12,408.00,258.50,666.50,-0.65,-0.06,0.13
20.75,-160.25,363.69,407.25,259.12,666.38,-0.67,-0.06,0.13
21.00,-160.25,363.29,406.54,259.38,665.92,-0.69,-0.06,0.13
