                   1.1       39.4       1900     3.1883       0.18     4.1474     7.1477    2.70179
                   1.2      42.39       1900    3.19237       0.18    4.15215    7.16572    2.70019
                   1.3      45.37       1900    3.19641       0.18    4.15687    7.18351    2.69861
                   1.4      48.36       1900    3.20042       0.18    4.16156    7.20107    2.69703
                   1.5      51.34       1900    3.20439       0.18    4.16621     7.2184    2.69548
                   1.6      54.33       1900    3.20833       0.18    4.17082     7.2355    2.69394
                   1.7      57.31       1900    3.21224       0.18    4.17539    7.25237    2.69242
                   1.8       60.3       1900    3.21611       0.18    4.17992    7.26901    2.69092
                   1.9      63.33       1900    3.21995       0.18     4.1844    7.28542    2.68943
                     2      66.36       1900    3.22376       0.18    4.18885    7.30161    2.68796
                   2.1      69.39       1900    3.22754       0.18    4.19325    7.31758     2.6865
                   2.2      72.42       1900    3.23129       0.18     4.1976    7.33333    2.68507
                   2.3      75.45       1900      3.235       0.18    4.20191    7.34887    2.68365
