41.500 -105.000 -0.790 339.400 169.700 113.100 84.800 67.900 56.600 48.500 42.400 37.700
36.000 -112.500 -0.304 334.200 167.100 111.400 83.500 66.800 55.700 47.700 41.800 37.100
36.500 -111.000 -0.474 334.200 167.100 111.400 83.500 66.800 55.700 47.700 41.800 37.100
40.500 -105.000 -0.413 329.000 164.500 109.700 82.200 65.800 54.800 47.000 41.100 36.600
41.500 -123.500 -1.344 320.900 160.500 107.000 80.200 64.200 53.500 45.800 40.100 35.700
37.000 -112.000 -0.296 318.600 159.300 106.200 79.600 63.700 53.100 45.500 39.800 35.400
35.500 -112.500 -0.347 318.600 159.300 106.200 79.600 63.700 53.100 45.500 39.800 35.400
46.500 -111.500 -0.398 318.600 159.300 106.200 79.600 63.700 53.100 45.500 39.800 35.400
37.500 -105.000 -0.438 318.600 159.300 106.200 79.600 63.700 53.100 45.500 39.800 35.400
47.000 -110.500 -0.457 318.600 159.300 106.200 79.600 63.700 53.100 45.500 39.800 35.400
41.500 -119.500 -0.472 318.200 159.100 106.100 79.600 63.600 53.000 45.500 39.800 35.400
35.500 -110.000 -0.189 313.400 156.700 104.500 78.300 62.700 52.200 44.800 39.200 34.800
47.000 -112.000 -0.320 313.400 156.700 104.500 78.300 62.700 52.200 44.800 39.200 34.800
34.000 -111.000 -0.336 313.400 156.700 104.500 78.300 62.700 52.200 44.800 39.200 34.800
44.000 -109.000 -0.374 313.400 156.700 104.500 78.300 62.700 52.200 44.800 39.200 34.800
46.500 -110.000 -0.515 313.400 156.700 104.500 78.300 62.700 52.200 44.800 39.200 34.800
36.000 -104.500 -0.325 310.500 155.200 103.500 77.600 62.100 51.700 44.400 38.800 34.500
46.500 -109.500 -0.426 308.400 154.200 102.800 77.100 61.700 51.400 44.100 38.600 34.300
46.500 -117.000 -0.652 297.700 148.900 99.200 74.400 59.500 49.600 42.500 37.200 33.100
44.500 -121.000 -0.489 292.500 146.300 97.500 73.100 58.500 48.800 41.800 36.600 32.500
46.500 -112.000 -0.342 287.300 143.700 95.800 71.800 57.500 47.900 41.000 35.900 31.900
40.500 -104.500 -0.526 287.300 143.700 95.800 71.800 57.500 47.900 41.000 35.900 31.900
47.000 -110.000 -0.540 287.300 143.700 95.800 71.800 57.500 47.900 41.000 35.900 31.900
46.500 -109.000 -0.579 287.300 143.700 95.800 71.800 57.500 47.900 41.000 35.900 31.900
46.000 -108.500 -0.496 282.100 141.100 94.000 70.500 56.400 47.000 40.300 35.300 31.300
46.000 -117.000 -0.859 282.100 141.100 94.000 70.500 56.400 47.000 40.300 35.300 31.300
46.000 -116.500 -0.914 282.100 141.100 94.000 70.500 56.400 47.000 40.300 35.300 31.300
