" 4.45000e+01, 1.14500e+02, 3.48100e+02, 4.09500e+02,-1.15663e+00,-4.12352e+02,-2.06176e+02,-1.37451e+02,-1.03088e+02,-8.24704e+01,-6.87254e+01,-5.89074e+01,-5.15440e+01,-4.58169e+01"
" 4.50000e+01, 1.14500e+02, 3.40700e+02, 4.16500e+02,-1.20000e+00,-1.70118e+02,-8.50588e+01,-5.67059e+01,-4.25294e+01,-3.40235e+01,-2.83529e+01,-2.43025e+01,-2.12647e+01,-1.89020e+01"
" 4.55000e+01, 1.14500e+02, 3.48100e+02, 4.13200e+02,-9.11765e-01,-3.35696e+02,-1.67848e+02,-1.11899e+02,-8.39239e+01,-6.71391e+01,-5.59493e+01,-4.79565e+01,-4.19620e+01,-3.72995e+01"
" 4.60000e+01, 1.14500e+02, 3.53400e+02, 4.07400e+02,-7.73585e-01,-4.00087e+02,-2.00044e+02,-1.33362e+02,-1.00022e+02,-8.00174e+01,-6.66812e+01,-5.71553e+01,-5.00109e+01,-4.44541e+01"
" 4.65000e+01, 1.14500e+02, 3.53900e+02, 4.15800e+02,-8.09524e-01,-2.19178e+02,-1.09589e+02,-7.30593e+01,-5.47945e+01,-4.38356e+01,-3.65296e+01,-3.13111e+01,-2.73972e+01,-2.43531e+01"
" 4.70000e+01, 1.14500e+02, 3.59300e+02, 4.21500e+02,-1.51852e+00,-5.35998e+01,-2.67999e+01,-1.78666e+01,-1.34000e+01,-1.07200e+01,-8.93331e+00,-7.65712e+00,-6.69998e+00,-5.95554e+00"
" 4.75000e+01, 1.14500e+02, 3.51600e+02, 4.17900e+02,-1.27778e+00,-1.51720e+02,-7.58601e+01,-5.05734e+01,-3.79300e+01,-3.03440e+01,-2.52867e+01,-2.16743e+01,-1.89650e+01,-1.68578e+01"
" 4.80000e+01, 1.14500e+02, 3.48900e+02, 4.24100e+02,-7.18750e-01, 2.34628e+02, 1.17314e+02, 7.82095e+01, 5.86571e+01, 4.69257e+01, 3.91047e+01, 3.35184e+01, 2.93286e+01, 2.60698e+01"
" 4.85000e+01, 1.14500e+02, 3.51000e+02, 4.27400e+02,-5.45455e-01, 5.07525e+02, 2.53763e+02, 1.69175e+02, 1.26881e+02, 1.01505e+02, 8.45876e+01, 7.25036e+01, 6.34407e+01, 5.63917e+01"
" 4.00000e+01, 1.15000e+02, 3.53200e+02, 4.13900e+02,-1.76471e-01,-3.32629e+02,-1.66315e+02,-1.10876e+02,-8.31573e+01,-6.65259e+01,-5.54382e+01,-4.75185e+01,-4.15787e+01,-3.69588e+01"
" 4.05000e+01, 1.15000e+02, 3.47200e+02, 4.18700e+02,-3.62319e-01,-4.74673e+01,-2.37337e+01,-1.58224e+01,-1.18668e+01,-9.49347e+00,-7.91122e+00,-6.78105e+00,-5.93342e+00,-5.27415e+00"
" 4.10000e+01, 1.15000e+02, 3.48900e+02, 4.18100e+02,-3.86364e-01, 7.51830e+01, 3.75915e+01, 2.50610e+01, 1.87958e+01, 1.50366e+01, 1.25305e+01, 1.07404e+01, 9.39788e+00, 8.35367e+00"
" 4.15000e+01, 1.15000e+02, 3.59900e+02, 4.17000e+02,-2.22222e-01,-8.42624e+01,-4.21312e+01,-2.80875e+01,-2.10656e+01,-1.68525e+01,-1.40437e+01,-1.20375e+01,-1.05328e+01,-9.36249e+00"
" 4.20000e+01, 1.15000e+02, 3.62400e+02, 4.14600e+02,-1.00917e-01,-1.21058e+02,-6.05288e+01,-4.03525e+01,-3.02644e+01,-2.42115e+01,-2.01763e+01,-1.72939e+01,-1.51322e+01,-1.34508e+01"
" 4.25000e+01, 1.15000e+02, 3.71200e+02, 4.17800e+02,-2.94118e-01, 6.59842e+01, 3.29921e+01, 2.19947e+01, 1.64961e+01, 1.31968e+01, 1.09974e+01, 9.42632e+00, 8.24803e+00, 7.33158e+00"
" 4.30000e+01, 1.15000e+02, 3.64200e+02, 4.18400e+02,-4.42308e-01, 1.24243e+02, 6.21216e+01, 4.14144e+01, 3.10608e+01, 2.48486e+01, 2.07072e+01, 1.77490e+01, 1.55304e+01, 1.38048e+01"
" 4.35000e+01, 1.15000e+02, 3.54000e+02, 4.17800e+02,-9.61039e-01, 1.54906e+02, 7.74529e+01, 5.16352e+01, 3.87264e+01, 3.09811e+01, 2.58176e+01, 2.21294e+01, 1.93632e+01, 1.72117e+01"
" 4.40000e+01, 1.15000e+02, 3.53200e+02, 4.14300e+02,-6.63636e-01, 5.06529e+01, 2.53265e+01, 1.68843e+01, 1.26632e+01, 1.01306e+01, 8.44216e+00, 7.23614e+00, 6.33162e+00, 5.62811e+00"
" 4.45000e+01, 1.15000e+02, 3.45300e+02, 4.08600e+02,-8.67347e-01,-4.03153e+02,-2.01577e+02,-1.34384e+02,-1.00788e+02,-8.06307e+01,-6.71922e+01,-5.75933e+01,-5.03942e+01,-4.47948e+01"
" 4.50000e+01, 1.15000e+02, 3.38900e+02, 4.14400e+02,-9.01786e-01,-1.57853e+02,-7.89263e+01,-5.26175e+01,-3.94632e+01,-3.15705e+01,-2.63088e+01,-2.25504e+01,-1.97316e+01,-1.75392e+01"
" 4.55000e+01, 1.15000e+02, 3.49000e+02, 4.15000e+02,-7.94643e-01,-4.44011e+01,-2.22005e+01,-1.48004e+01,-1.11003e+01,-8.88021e+00,-7.40018e+00,-6.34301e+00,-5.55013e+00,-4.93345e+00"
" 4.60000e+01, 1.15000e+02, 3.51700e+02, 4.12800e+02,-6.39535e-01,-9.03950e+01,-4.51975e+01,-3.01317e+01,-2.25987e+01,-1.80790e+01,-1.50658e+01,-1.29136e+01,-1.12994e+01,-1.00439e+01"
" 4.65000e+01, 1.15000e+02, 3.55200e+02, 4.15700e+02,-1.05882e+00,-8.11962e+01,-4.05981e+01,-2.70654e+01,-2.02990e+01,-1.62392e+01,-1.35327e+01,-1.15995e+01,-1.01495e+01,-9.02180e+00"
" 4.75000e+01, 1.15000e+02, 3.59800e+02, 4.17600e+02,-1.88462e+00, 1.07916e+01, 5.39579e+00, 3.59719e+00, 2.69790e+00, 2.15832e+00, 1.79860e+00, 1.54165e+00, 1.34895e+00, 1.19906e+00"
" 4.80000e+01, 1.15000e+02, 3.44600e+02, 4.25100e+02,-1.23214e+00, 4.89128e+02, 2.44564e+02, 1.63043e+02, 1.22282e+02, 9.78256e+01, 8.15213e+01, 6.98754e+01, 6.11410e+01, 5.43475e+01"
" 4.85000e+01, 1.15000e+02, 3.41000e+02, 4.31100e+02,-1.14286e+00, 6.63905e+02, 3.31952e+02, 2.21302e+02, 1.65976e+02, 1.32781e+02, 1.10651e+02, 9.48435e+01, 8.29881e+01, 7.37672e+01"
" 4.00000e+01, 1.15500e+02, 3.53200e+02, 4.04800e+02,-1.76471e-01,-6.17791e+02,-3.08896e+02,-2.05930e+02,-1.54448e+02,-1.23558e+02,-1.02965e+02,-8.82559e+01,-7.72239e+01,-6.86435e+01"
" 4.05000e+01, 1.15500e+02, 3.46600e+02, 4.15200e+02,-4.73684e-01,-2.34509e+02,-1.17255e+02,-7.81697e+01,-5.86273e+01,-4.69018e+01,-3.90849e+01,-3.35013e+01,-2.93136e+01,-2.60566e+01"
" 4.10000e+01, 1.15500e+02, 3.47300e+02, 4.15000e+02,-5.32710e-01,-1.17991e+02,-5.89956e+01,-3.93304e+01,-2.94978e+01,-2.35983e+01,-1.96652e+01,-1.68559e+01,-1.47489e+01,-1.31101e+01"
" 4.15000e+01, 1.15500e+02, 3.58200e+02, 4.14300e+02,-3.58333e-01,-1.91581e+02,-9.57907e+01,-6.38605e+01,-4.78954e+01,-3.83163e+01,-3.19302e+01,-2.73688e+01,-2.39477e+01,-2.12868e+01"
" 4.20000e+01, 1.15500e+02, 3.60700e+02, 4.17400e+02,-5.40984e-01,-7.60597e+00,-3.80298e+00,-2.53532e+00,-1.90149e+00,-1.52119e+00,-1.26766e+00,-1.08657e+00,-9.50746e-01,-8.45108e-01"
" 4.25000e+01, 1.15500e+02, 3.62600e+02, 4.19400e+02,-6.60550e-01, 1.27309e+02, 6.36547e+01, 4.24365e+01, 3.18274e+01, 2.54619e+01, 2.12182e+01, 1.81871e+01, 1.59137e+01, 1.41455e+01"
" 4.30000e+01, 1.15500e+02, 3.56600e+02, 4.18800e+02,-6.50000e-01, 1.11978e+02, 5.59891e+01, 3.73260e+01, 2.79945e+01, 2.23956e+01, 1.86630e+01, 1.59969e+01, 1.39973e+01, 1.24420e+01"
" 4.35000e+01, 1.15500e+02, 3.51400e+02, 4.18200e+02,-1.31395e+00, 1.79436e+02, 8.97179e+01, 5.98119e+01, 4.48590e+01, 3.58872e+01, 2.99060e+01, 2.56337e+01, 2.24295e+01, 1.99373e+01"
" 4.40000e+01, 1.15500e+02, 3.55800e+02, 4.16300e+02,-6.34146e-01, 1.79436e+02, 8.97179e+01, 5.98119e+01, 4.48590e+01, 3.58872e+01, 2.99060e+01, 2.56337e+01, 2.24295e+01, 1.99373e+01"
" 4.45000e+01, 1.15500e+02, 3.46700e+02, 4.13200e+02,-4.87603e-01,-2.13045e+02,-1.06523e+02,-7.10151e+01,-5.32613e+01,-4.26091e+01,-3.55076e+01,-3.04350e+01,-2.66307e+01,-2.36717e+01"
" 4.50000e+01, 1.15500e+02, 3.38100e+02, 4.16500e+02,-6.69014e-01, 6.29180e+01, 3.14590e+01, 2.09727e+01, 1.57295e+01, 1.25836e+01, 1.04863e+01, 8.98828e+00, 7.86475e+00, 6.99089e+00"
" 4.55000e+01, 1.15500e+02, 3.54400e+02, 4.19200e+02,-7.38462e-01, 1.61038e+02, 8.05191e+01, 5.36794e+01, 4.02596e+01, 3.22077e+01, 2.68397e+01, 2.30055e+01, 2.01298e+01, 1.78931e+01"
" 4.60000e+01, 1.15500e+02, 3.49900e+02, 4.15800e+02,-6.31579e-01, 7.72533e+00, 3.86266e+00, 2.57511e+00, 1.93133e+00, 1.54507e+00, 1.28755e+00, 1.10362e+00, 9.65666e-01, 8.58370e-01"
" 4.65000e+01, 1.15500e+02, 3.53800e+02, 4.10900e+02,-1.25455e+00,-2.13045e+02,-1.06523e+02,-7.10151e+01,-5.32613e+01,-4.26091e+01,-3.55076e+01,-3.04350e+01,-2.66307e+01,-2.36717e+01"
" 4.75000e+01, 1.15500e+02, 3.57600e+02, 4.20000e+02,-1.75758e+00, 2.37695e+02, 1.18847e+02, 7.92316e+01, 5.94237e+01, 4.75389e+01, 3.96158e+01, 3.39564e+01, 2.97118e+01, 2.64105e+01"
" 4.80000e+01, 1.15500e+02, 3.37100e+02, 4.26800e+02,-1.47458e+00, 7.22164e+02, 3.61082e+02, 2.40721e+02, 1.80541e+02, 1.44433e+02, 1.20361e+02, 1.03166e+02, 9.02705e+01, 8.02404e+01"
" 4.85000e+01, 1.15500e+02, 3.32900e+02, 4.29300e+02,-1.64706e+00, 5.53519e+02, 2.76760e+02, 1.84506e+02, 1.38380e+02, 1.10704e+02, 9.22532e+01, 7.90742e+01, 6.91899e+01, 6.15022e+01"
" 4.00000e+01, 1.16000e+02, 3.59200e+02, 4.03900e+02,-3.15789e-01,-4.89009e+02,-2.44504e+02,-1.63003e+02,-1.22252e+02,-9.78017e+01,-8.15014e+01,-6.98584e+01,-6.11261e+01,-5.43343e+01"
" 4.05000e+01, 1.16000e+02, 3.56400e+02, 4.13400e+02,-5.50725e-01,-2.59039e+02,-1.29520e+02,-8.63464e+01,-6.47598e+01,-5.18078e+01,-4.31732e+01,-3.70056e+01,-3.23799e+01,-2.87821e+01"
" 4.10000e+01, 1.16000e+02, 3.56700e+02, 4.12800e+02,-6.60000e-01,-1.60919e+02,-8.04595e+01,-5.36396e+01,-4.02297e+01,-3.21838e+01,-2.68198e+01,-2.29884e+01,-2.01149e+01,-1.78799e+01"
" 4.15000e+01, 1.16000e+02, 3.55000e+02, 4.10900e+02,-5.00000e-01,-3.29563e+02,-1.64782e+02,-1.09854e+02,-8.23908e+01,-6.59126e+01,-5.49272e+01,-4.70804e+01,-4.11954e+01,-3.66181e+01"
" 4.20000e+01, 1.16000e+02, 3.51600e+02, 4.14300e+02,-6.64336e-01,-2.22244e+02,-1.11122e+02,-7.40814e+01,-5.55610e+01,-4.44488e+01,-3.70407e+01,-3.17492e+01,-2.77805e+01,-2.46938e+01"
" 4.25000e+01, 1.16000e+02, 3.52000e+02, 4.16100e+02,-7.91667e-01,-2.90698e+01,-1.45349e+01,-9.68993e+00,-7.26744e+00,-5.81396e+00,-4.84496e+00,-4.15283e+00,-3.63372e+00,-3.22998e+00"
" 4.30000e+01, 1.16000e+02, 3.50100e+02, 4.16600e+02,-6.91057e-01, 1.99904e+01, 9.99518e+00, 6.66345e+00, 4.99759e+00, 3.99807e+00, 3.33173e+00, 2.85577e+00, 2.49880e+00, 2.22115e+00"
" 4.35000e+01, 1.16000e+02, 3.46500e+02, 4.18400e+02,-9.82456e-01, 2.07032e+02, 1.03516e+02, 6.90107e+01, 5.17580e+01, 4.14064e+01, 3.45054e+01, 2.95760e+01, 2.58790e+01, 2.30036e+01"
" 4.40000e+01, 1.16000e+02, 3.49600e+02, 4.17100e+02,-5.10345e-01, 2.49960e+02, 1.24980e+02, 8.33199e+01, 6.24899e+01, 4.99920e+01, 4.16600e+01, 3.57085e+01, 3.12450e+01, 2.77733e+01"
" 4.45000e+01, 1.16000e+02, 3.50300e+02, 4.16500e+02,-3.11258e-01,-5.97324e+01,-2.98662e+01,-1.99108e+01,-1.49331e+01,-1.19465e+01,-9.95539e+00,-8.53320e+00,-7.46655e+00,-6.63693e+00"
" 4.50000e+01, 1.16000e+02, 3.39100e+02, 4.19200e+02,-4.30303e-01, 4.21670e+02, 2.10835e+02, 1.40557e+02, 1.05418e+02, 8.43340e+01, 7.02784e+01, 6.02386e+01, 5.27088e+01, 4.68522e+01"
" 4.55000e+01, 1.16000e+02, 3.57600e+02, 4.19600e+02,-4.76510e-01, 3.02086e+02, 1.51043e+02, 1.00695e+02, 7.55215e+01, 6.04172e+01, 5.03477e+01, 4.31552e+01, 3.77608e+01, 3.35651e+01"
" 4.60000e+01, 1.16000e+02, 3.54800e+02, 4.17200e+02,-5.29412e-01, 1.45707e+02, 7.28535e+01, 4.85690e+01, 3.64267e+01, 2.91414e+01, 2.42845e+01, 2.08153e+01, 1.82134e+01, 1.61897e+01"
" 4.65000e+01, 1.16000e+02, 3.56200e+02, 4.13800e+02,-1.12500e+00,-2.03847e+02,-1.01923e+02,-6.79488e+01,-5.09616e+01,-4.07693e+01,-3.39744e+01,-2.91209e+01,-2.54808e+01,-2.26496e+01"
" 4.70000e+01, 1.16000e+02, 3.64700e+02, 4.17600e+02,-1.63462e+00,-8.73287e+01,-4.36643e+01,-2.91096e+01,-2.18322e+01,-1.74657e+01,-1.45548e+01,-1.24755e+01,-1.09161e+01,-9.70319e+00"
" 4.75000e+01, 1.16000e+02, 3.49100e+02, 4.20100e+02,-1.15686e+00, 3.26616e+02, 1.63308e+02, 1.08872e+02, 8.16541e+01, 6.53232e+01, 5.44360e+01, 4.66595e+01, 4.08270e+01, 3.62907e+01"
" 4.80000e+01, 1.16000e+02, 3.30400e+02, 4.22800e+02,-1.64912e+00, 5.68851e+02, 2.84425e+02, 1.89617e+02, 1.42213e+02, 1.13770e+02, 9.48084e+01, 8.12644e+01, 7.11063e+01, 6.32056e+01"
" 4.00000e+01, 1.16500e+02, 3.68200e+02, 4.02200e+02,-5.00000e-01,-2.71304e+02,-1.35652e+02,-9.04347e+01,-6.78261e+01,-5.42608e+01,-4.52174e+01,-3.87577e+01,-3.39130e+01,-3.01449e+01"
" 4.05000e+01, 1.16500e+02, 3.64100e+02, 4.12900e+02,-4.86842e-01,-1.37385e+01,-6.86924e+00,-4.57950e+00,-3.43462e+00,-2.74770e+00,-2.28975e+00,-1.96264e+00,-1.71731e+00,-1.52650e+00"
" 4.10000e+01, 1.16500e+02, 3.59600e+02, 4.10800e+02,-5.50562e-01,-3.52023e+01,-1.76011e+01,-1.17341e+01,-8.80057e+00,-7.04046e+00,-5.86705e+00,-5.02890e+00,-4.40029e+00,-3.91137e+00"
" 4.15000e+01, 1.16500e+02, 3.55700e+02, 4.09400e+02,-5.00000e-01,-2.25310e+02,-1.12655e+02,-7.51034e+01,-5.63276e+01,-4.50621e+01,-3.75517e+01,-3.21872e+01,-2.81638e+01,-2.50345e+01"
" 4.20000e+01, 1.16500e+02, 3.53800e+02, 4.13100e+02,-6.01351e-01,-2.59039e+02,-1.29520e+02,-8.63464e+01,-6.47598e+01,-5.18078e+01,-4.31732e+01,-3.70056e+01,-3.23799e+01,-2.87821e+01"
" 4.25000e+01, 1.16500e+02, 3.55400e+02, 4.14200e+02,-6.14815e-01,-1.14925e+02,-5.74625e+01,-3.83083e+01,-2.87313e+01,-2.29850e+01,-1.91542e+01,-1.64179e+01,-1.43656e+01,-1.27694e+01"
" 4.30000e+01, 1.16500e+02, 3.51800e+02, 4.14700e+02,-5.55556e-01, 1.69241e+01, 8.46205e+00, 5.64137e+00, 4.23103e+00, 3.38482e+00, 2.82068e+00, 2.41773e+00, 2.11551e+00, 1.88046e+00"
" 4.35000e+01, 1.16500e+02, 3.46700e+02, 4.15600e+02,-4.75904e-01, 1.88635e+02, 9.43173e+01, 6.28782e+01, 4.71586e+01, 3.77269e+01, 3.14391e+01, 2.69478e+01, 2.35793e+01, 2.09594e+01"
" 4.40000e+01, 1.16500e+02, 3.51900e+02, 4.17400e+02,-2.45714e-01, 2.40761e+02, 1.20380e+02, 8.02537e+01, 6.01902e+01, 4.81522e+01, 4.01268e+01, 3.43944e+01, 3.00951e+01, 2.67512e+01"
" 4.45000e+01, 1.16500e+02, 3.51600e+02, 4.18800e+02,-2.26415e-01, 5.37192e+01, 2.68596e+01, 1.79064e+01, 1.34298e+01, 1.07438e+01, 8.95320e+00, 7.67417e+00, 6.71490e+00, 5.96880e+00"
" 4.50000e+01, 1.16500e+02, 3.38900e+02, 4.20300e+02,-2.83871e-01, 4.76863e+02, 2.38431e+02, 1.58954e+02, 1.19216e+02, 9.53726e+01, 7.94772e+01, 6.81233e+01, 5.96079e+01, 5.29848e+01"
" 4.55000e+01, 1.16500e+02, 3.57600e+02, 4.20600e+02,-4.16058e-01, 4.58465e+02, 2.29233e+02, 1.52822e+02, 1.14616e+02, 9.16931e+01, 7.64109e+01, 6.54951e+01, 5.73082e+01, 5.09406e+01"
" 4.60000e+01, 1.16500e+02, 3.49400e+02, 4.18700e+02,-4.47619e-01, 4.27803e+02, 2.13901e+02, 1.42601e+02, 1.06951e+02, 8.55606e+01, 7.13005e+01, 6.11147e+01, 5.34753e+01, 4.75336e+01"
" 4.65000e+01, 1.16500e+02, 3.46900e+02, 4.16600e+02,-8.23529e-01, 9.66468e+01, 4.83234e+01, 3.22156e+01, 2.41617e+01, 1.93294e+01, 1.61078e+01, 1.38067e+01, 1.20809e+01, 1.07385e+01"
" 4.70000e+01, 1.16500e+02, 3.62700e+02, 4.19200e+02,-1.52308e+00, 1.18111e+02, 5.90553e+01, 3.93702e+01, 2.95277e+01, 2.36221e+01, 1.96851e+01, 1.68729e+01, 1.47638e+01, 1.31234e+01"
" 4.75000e+01, 1.16500e+02, 3.50100e+02, 4.20000e+02,-8.59155e-01, 3.97140e+02, 1.98570e+02, 1.32380e+02, 9.92850e+01, 7.94280e+01, 6.61900e+01, 5.67343e+01, 4.96425e+01, 4.41267e+01"
" 4.80000e+01, 1.16500e+02, 3.36700e+02, 4.20600e+02,-1.52459e+00, 4.18604e+02, 2.09302e+02, 1.39535e+02, 1.04651e+02, 8.37208e+01, 6.97673e+01, 5.98006e+01, 5.23255e+01, 4.65116e+01"
" 4.00000e+01, 1.17000e+02, 3.68800e+02, 4.05500e+02,-7.20000e-01,-1.91581e+02,-9.57907e+01,-6.38605e+01,-4.78954e+01,-3.83163e+01,-3.19302e+01,-2.73688e+01,-2.39477e+01,-2.12868e+01"
" 4.05000e+01, 1.17000e+02, 3.64100e+02, 4.11400e+02,-5.32468e-01, 7.72533e+00, 3.86266e+00, 2.57511e+00, 1.93133e+00, 1.54507e+00, 1.28755e+00, 1.10362e+00, 9.65666e-01, 8.58370e-01"
" 4.10000e+01, 1.17000e+02, 3.59800e+02, 4.08400e+02,-5.36585e-01,-2.90698e+01,-1.45349e+01,-9.68993e+00,-7.26744e+00,-5.81396e+00,-4.84496e+00,-4.15283e+00,-3.63372e+00,-3.22998e+00"
" 4.15000e+01, 1.17000e+02, 3.56700e+02, 4.09100e+02,-5.64356e-01,-1.21058e+02,-6.05288e+01,-4.03525e+01,-3.02644e+01,-2.42115e+01,-2.01763e+01,-1.72939e+01,-1.51322e+01,-1.34508e+01"
" 4.20000e+01, 1.17000e+02, 3.53300e+02, 4.11800e+02,-6.04167e-01,-1.14925e+02,-5.74625e+01,-3.83083e+01,-2.87313e+01,-2.29850e+01,-1.91542e+01,-1.64179e+01,-1.43656e+01,-1.27694e+01"
" 4.25000e+01, 1.17000e+02, 3.53700e+02, 4.13500e+02,-4.93056e-01,-3.21360e+01,-1.60680e+01,-1.07120e+01,-8.03401e+00,-6.42721e+00,-5.35601e+00,-4.59086e+00,-4.01700e+00,-3.57067e+00"
" 4.30000e+01, 1.17000e+02, 3.53900e+02, 4.16000e+02,-3.97436e-01, 1.11978e+02, 5.59891e+01, 3.73260e+01, 2.79945e+01, 2.23956e+01, 1.86630e+01, 1.59969e+01, 1.39973e+01, 1.24420e+01"
" 4.35000e+01, 1.17000e+02, 3.49000e+02, 4.15700e+02,-2.17391e-01, 2.03966e+02, 1.01983e+02, 6.79886e+01, 5.09915e+01, 4.07932e+01, 3.39943e+01, 2.91380e+01, 2.54957e+01, 2.26629e+01"
" 4.40000e+01, 1.17000e+02, 3.58600e+02, 4.17600e+02,-1.01695e-01, 2.89821e+02, 1.44911e+02, 9.66070e+01, 7.24553e+01, 5.79642e+01, 4.83035e+01, 4.14030e+01, 3.62276e+01, 3.22023e+01"
