       0.00       0.00    1600.00       3.14       0.18       4.12       7.20       2.50
       0.10       5.74    1600.00       3.15       0.18       4.13       7.21       2.50
       0.20       9.64    1600.00       3.15       0.18       4.15       7.23       2.49
       0.30      13.55    1600.00       3.16       0.18       4.16       7.25       2.49
       0.40      17.22    1600.00       3.17       0.18       4.17       7.27       2.49
       0.50      20.74    1600.00       3.18       0.18       4.19       7.29       2.49
       0.60      24.26    1600.00       3.19       0.18       4.21       7.32       2.49
       0.70      27.30    1600.00       3.21       0.18       4.25       7.35       2.49
       0.80      30.33    1600.00       3.22       0.18       4.28       7.38       2.48
       0.90      33.35    1600.00       3.23       0.18       4.28       7.40       2.48
       1.00      36.37    1600.00       3.23       0.18       4.28       7.41       2.48
       1.10      39.40    1600.00       3.24       0.18       4.29       7.43       2.48
       1.20      42.39    1600.00       3.24       0.18       4.29       7.44       2.48
       1.30      45.37    1600.00       3.24       0.18       4.30       7.46       2.48
       1.40      48.36    1600.00       3.25       0.18       4.30       7.47       2.48
       1.50      51.34    1600.00       3.25       0.18       4.30       7.49       2.47
       1.60      54.33    1600.00       3.25       0.18       4.31       7.50       2.47
       1.70      57.31    1600.00       3.26       0.18       4.31       7.51       2.47
       1.80      60.30    1600.00       3.26       0.18       4.32       7.53       2.47
       1.90      63.33    1600.00       3.26       0.18       4.32       7.54       2.47
       2.00      66.36    1600.00       3.28       0.18       4.34       7.62       2.47
       2.10      69.39    1600.00       3.29       0.18       4.36       7.66       2.46
       2.20      72.42    1600.00       3.30       0.18       4.37       7.70       2.46
       2.30      75.45    1600.00       3.30       0.18       4.38       7.73       2.46
       2.40      78.48    1600.00       3.31       0.18       4.39       7.75       2.46
       2.50      81.50    1600.00       3.32       0.18       4.39       7.78       2.46
       2.60      84.49    1600.00       3.32       0.18       4.40       7.80       2.46
       2.70      87.48    1600.00       3.33       0.18       4.41       7.82       2.46
       2.80      90.47    1600.00       3.33       0.18       4.41       7.84       2.45
       2.90      93.46    1600.00       3.33       0.18       4.42       7.85       2.45
       3.00      96.45    1600.00       3.34       0.18       4.42       7.87       2.45
       3.10      99.44    1600.00       3.34       0.18       4.43       7.88       2.45
       3.20     102.44    1600.00       3.35       0.18       4.43       7.90       2.45
       3.30     105.43    1600.00       3.35       0.18       4.44       7.91       2.45
       3.40     108.42    1600.00       3.35       0.18       4.44       7.92       2.45
       3.50     111.41    1600.00       3.36       0.18       4.44       7.94       2.45
       3.60     114.40    1600.00       3.36       0.18       4.45       7.95       2.45
       3.70     117.41    1600.00       3.36       0.18       4.45       7.96       2.44
       3.80     120.43    1600.00       3.37       0.18       4.46       7.97       2.44
       3.90     123.45    1600.00       3.37       0.18       4.46       7.98       2.44
       4.00     126.47    1600.00       3.37       0.18       4.46       7.99       2.44
       4.10     129.48    1600.00       3.37       0.18       4.47       8.01       2.44
       4.20     132.50    1600.00       3.38       0.18       4.47       8.02       2.44
       4.30     135.52    1600.00       3.38       0.18       4.47       8.03       2.44
       4.40     138.53    1600.00       3.38       0.18       4.48       8.04       2.44
       4.50     141.55    1600.00       3.39       0.18       4.48       8.05       2.44
       4.60     144.57    1600.00       3.39       0.18       4.48       8.06       2.44
       4.70     147.59    1600.00       3.39       0.18       4.49       8.07       2.43
       4.80     150.60    1600.00       3.40       0.18       4.49       8.08       2.43
