//Basalt percent: 15
//Potential temperature: 1800
//Pressure (Pa): 1.169E+10
//Melt Density (kg/m^3): 3.423E+03
     //Latitude    Longitude     LVL(km)     410(km)  Potential T (K)  Vs_obs(m/s)  Vs_sol(m/s) Melt fraction
     18.79760   -153.99230    355.00000    410.00000   1504.30107   4441.37809   4784.30651      0.02702  1.70042E+11  8.23781E+10      0.00000
     19.07900   -155.77300    370.00000    440.00000   1859.13979   4442.84780   4580.24219      0.01070  1.58837E+11  7.42200E+10      0.00000
     17.98840   -154.03050    335.00000    390.00000   1267.74192   4444.18830   4971.97270      0.04047  1.81208E+11  9.04336E+10      0.00000
     18.30180   -152.98120    325.00000    445.00000   1918.27957   4444.75358   4555.26556      0.00840  1.57568E+11  7.32692E+10      0.00000
     20.49990   -154.93750    325.00000    412.00000   1527.95698   4516.30095   4767.81132      0.01966  1.69095E+11  8.16949E+10      0.00000
     21.10900   -157.27000    340.00000    370.00000   1031.18277   4537.29680   5200.93754      0.04899  1.95708E+11  1.00961E+11      0.00000
     21.13600   -156.75600    370.00000    410.00000   1504.30107   4543.49865   4784.30651      0.01871  1.70042E+11  8.23781E+10      0.00000
     22.62170   -158.18420    392.00000    452.00000   2001.07528   4546.59957   4524.63462      0.00000  1.56067E+11  7.21208E+10      0.00485
     18.00030   -155.71500    365.00000    440.00000   1859.13979   4552.84988   4580.24219      0.00132  1.58837E+11  7.42200E+10      0.00000
     18.40420   -156.80820    312.00000    395.00000   1326.88171   4564.72060   4921.18440      0.02729  1.78119E+11  8.82026E+10      0.00000
     17.18030   -153.69250    405.00000    472.00000   2237.63442   4590.33553   4464.99424      0.00000  1.53504E+11  6.99697E+10      0.02807
     21.95630   -161.31490    340.00000    402.00000   1409.67741   4593.09729   4854.41715      0.02007  1.74132E+11  8.53271E+10      0.00000
     21.50700   -154.99440    385.00000    425.00000   1681.72043   4594.16324   4670.65911      0.00523  1.63650E+11  7.77538E+10      0.00000
     18.98310   -157.22860    330.00000    392.00000   1291.39783   4614.70686   4951.34764      0.02556  1.79948E+11  8.95230E+10      0.00000
     20.89100   -156.65800    390.00000    415.00000   1563.44085   4617.66243   4743.84288      0.00932  1.67730E+11  8.07093E+10      0.00000
     20.04600   -155.71100    330.00000    407.00000   1468.81719   4620.56955   4809.82365      0.01439  1.71518E+11  8.34430E+10      0.00000
     14.65960   -157.85910    362.00000    415.00000   1563.44085   4637.25317   4743.84288      0.00766  1.67730E+11  8.07093E+10      0.00000
     14.68910   -151.68660    377.00000    410.00000   1504.30107   4638.98129   4784.30651      0.01083  1.70042E+11  8.23781E+10      0.00000
     22.12300   -159.66500    340.00000    380.00000   1149.46235   4643.92339   5081.29279      0.03259  1.88017E+11  9.53638E+10      0.00000
     19.75750   -155.53250    400.00000    432.00000   1764.51613   4646.55595   4625.57364      0.00000  1.61213E+11  7.59746E+10      0.00454
     18.77500   -156.46510    387.00000    420.00000   1622.58064   4655.56801   4705.96041      0.00301  1.65600E+11  7.91692E+10      0.00000
     21.00000   -154.58280    325.00000    417.00000   1587.09677   4655.64876   4728.38015      0.00483  1.66856E+11  8.00780E+10      0.00000
     20.76700   -156.24500    387.00000    437.00000   1823.65591   4669.40912   4596.46714      0.00000  1.59677E+11  7.48439E+10      0.01587
     19.47770   -156.51010    330.00000    455.00000   2036.55915   4673.80209   4513.05577      0.00000  1.55521E+11  7.16926E+10      0.03562
     21.51970   -153.98270    345.00000    410.00000   1504.30107   4674.78728   4784.30651      0.00783  1.70042E+11  8.23781E+10      0.00000
     21.97100   -159.40100    325.00000    392.00000   1291.39783   4706.65251   4951.34764      0.01833  1.79948E+11  8.95230E+10      0.00000
     19.83270   -156.93200    340.00000    425.00000   1681.72043   4706.84632   4670.65911      0.00000  1.63650E+11  7.77538E+10      0.00775
