//Basalt percent:  5
//Potential temperature: 2200
//Pressure (Pa): 1.169E+10
//Melt Density (kg/m^3): 3.423E+03
     //Latitude    Longitude     LVL(km)     410(km)  Potential T (K)  Vs_obs(m/s)  Vs_sol(m/s) Melt fraction
     18.79760   -153.99230    355.00000    410.00000   1904.30107   4441.37809   4541.69972      0.00717  1.54658E+11  7.23600E+10      0.00000
     19.07900   -155.77300    370.00000    440.00000   2259.13979   4442.84780   4434.51287      0.00000  1.50378E+11  6.85800E+10      0.00188
     17.98840   -154.03050    335.00000    390.00000   1667.74192   4444.18830   4671.21637      0.01723  1.61229E+11  7.73184E+10      0.00000
     18.30180   -152.98120    325.00000    445.00000   2318.27957   4444.75358   4426.80867      0.00000  1.50292E+11  6.83491E+10      0.00405
     20.49990   -154.93750    325.00000    412.00000   1927.95698   4516.30095   4531.30264      0.00050  1.54169E+11  7.19759E+10      0.00000
     21.10900   -157.27000    340.00000    370.00000   1431.18277   4537.29680   4847.18000      0.02293  1.71023E+11  8.44927E+10      0.00000
     21.13600   -156.75600    370.00000    410.00000   1904.30107   4543.49865   4541.69972      0.00000  1.54658E+11  7.23600E+10      0.00040
     22.62170   -158.18420    392.00000    452.00000   2401.07528   4546.59957   4420.89973      0.00000  1.50470E+11  6.82123E+10      0.02843
     18.00030   -155.71500    365.00000    440.00000   2259.13979   4552.84988   4434.51287      0.00000  1.50378E+11  6.85800E+10      0.02669
     18.40420   -156.80820    312.00000    395.00000   1726.88171   4564.72060   4634.48280      0.00446  1.59295E+11  7.58821E+10      0.00000
     17.18030   -153.69250    405.00000    472.00000   2637.63442   4590.33553   4435.36875      0.00000  1.52914E+11  6.90209E+10      0.03494
     21.95630   -161.31490    340.00000    402.00000   1809.67741   4593.09729   4587.93274      0.00000  1.56917E+11  7.40949E+10      0.00113
     21.50700   -154.99440    385.00000    425.00000   2081.72043   4594.16324   4475.04308      0.00000  1.51705E+11  6.99477E+10      0.02662
     18.98310   -157.22860    330.00000    392.00000   1691.39783   4614.70686   4656.17459      0.00221  1.60431E+11  7.67276E+10      0.00000
     20.89100   -156.65800    390.00000    415.00000   1963.44085   4617.66243   4516.57791      0.00000  1.53490E+11  7.14364E+10      0.02238
     20.04600   -155.71100    330.00000    407.00000   1868.81719   4620.56955   4558.16623      0.00000  1.55449E+11  7.29730E+10      0.01369
     14.65960   -157.85910    362.00000    415.00000   1963.44085   4637.25317   4516.57791      0.00000  1.53490E+11  7.14364E+10      0.02672
     14.68910   -151.68660    377.00000    410.00000   1904.30107   4638.98129   4541.69972      0.00000  1.54658E+11  7.23600E+10      0.02142
     22.12300   -159.66500    340.00000    380.00000   1549.46235   4643.92339   4753.39231      0.00750  1.65704E+11  8.06097E+10      0.00000
     19.75750   -155.53250    400.00000    432.00000   2164.51613   4646.55595   4452.87769      0.00000  1.50885E+11  6.91824E+10      0.04350
     18.77500   -156.46510    387.00000    420.00000   2022.58064   4655.56801   4494.35902      0.00000  1.52507E+11  7.06331E+10      0.03587
     21.00000   -154.58280    325.00000    417.00000   1987.09677   4655.64876   4507.34200      0.00000  1.53075E+11  7.11008E+10      0.03290
     20.76700   -156.24500    387.00000    437.00000   2223.65591   4669.40912   4440.52879      0.00000  1.50515E+11  6.87722E+10      0.05154
     19.47770   -156.51010    330.00000    455.00000   2436.55915   4673.80209   4420.10909      0.00000  1.50653E+11  6.82201E+10      0.05740
     21.51970   -153.98270    345.00000    410.00000   1904.30107   4674.78728   4541.69972      0.00000  1.54658E+11  7.23600E+10      0.02930
     21.97100   -159.40100    325.00000    392.00000   1691.39783   4706.65251   4656.17459      0.00000  1.60431E+11  7.67276E+10      0.01084
     19.83270   -156.93200    340.00000    425.00000   2081.72043   4706.84632   4475.04308      0.00000  1.51705E+11  6.99477E+10      0.05180
