      0.99517      0.99730      0.99770      0.99022
      0.99517      0.99730      0.99770      0.99022
      0.99517      0.99730      0.99770      0.99022
      0.99517      0.99730      0.99770      0.99022
      0.99517      0.99730      0.99770      0.99022
      0.99517      0.99730      0.99770      0.99022
      0.99513      0.99725      0.99768      0.99016
      0.99515      0.99724      0.99760      0.99016
      0.99515      0.99724      0.99760      0.99016
      0.99519      0.99725      0.99744      0.99024
      0.99519      0.99725      0.99744      0.99024
      0.99519      0.99725      0.99744      0.99024
      0.99519      0.99725      0.99744      0.99024
      0.99512      0.99718      0.99758      0.99009
      0.99512      0.99718      0.99758      0.99009
      0.99512      0.99718      0.99758      0.99009
      0.99516      0.99720      0.99742      0.99018
      0.99516      0.99720      0.99742      0.99018
      0.99516      0.99720      0.99742      0.99018
      0.99516      0.99720      0.99742      0.99018
      0.99520      0.99722      0.99726      0.99026
      0.99520      0.99722      0.99726      0.99026
      0.99525      0.99721      0.99701      0.99033
      0.99525      0.99721      0.99701      0.99033
      0.99525      0.99721      0.99701      0.99033
      0.99525      0.99721      0.99701      0.99033
      0.99522      0.99716      0.99699      0.99027
      0.99522      0.99716      0.99699      0.99027
      0.99522      0.99716      0.99699      0.99027
      0.99522      0.99716      0.99699      0.99027
      0.99522      0.99716      0.99699      0.99027
      0.99522      0.99716      0.99699      0.99027
      0.99525      0.99716      0.99682      0.99034
      0.99525      0.99716      0.99682      0.99034
      0.99525      0.99716      0.99682      0.99034
      0.99525      0.99716      0.99682      0.99034
      0.99525      0.99716      0.99682      0.99034
      0.99525      0.99716      0.99682      0.99034
      0.99525      0.99716      0.99682      0.99034
      0.99525      0.99716      0.99682      0.99034
      0.99525      0.99716      0.99682      0.99034
      0.99529      0.99716      0.99665      0.99041
      0.99529      0.99716      0.99665      0.99041
      0.99529      0.99716      0.99665      0.99041
      0.99529      0.99716      0.99665      0.99041
      0.99529      0.99716      0.99665      0.99041
      0.99529      0.99716      0.99665      0.99041
      0.99529      0.99716      0.99665      0.99041
      0.99530      0.99714      0.99655      0.99041
