      0.92847      0.95755      0.95595      0.85966
      0.92847      0.95755      0.95595      0.85966
      0.92847      0.95755      0.95595      0.85966
      0.92847      0.95755      0.95595      0.85966
      0.92847      0.95755      0.95595      0.85966
      0.92847      0.95755      0.95595      0.85966
      0.92809      0.95681      0.95551      0.85897
      0.92834      0.95660      0.95391      0.85897
      0.92834      0.95660      0.95391      0.85897
      0.92883      0.95659      0.95122      0.85987
      0.92883      0.95659      0.95122      0.85987
      0.92883      0.95659      0.95122      0.85987
      0.92883      0.95659      0.95122      0.85987
      0.92797      0.95588      0.95350      0.85827
      0.92797      0.95588      0.95350      0.85827
      0.92797      0.95588      0.95350      0.85827
      0.92847      0.95589      0.95079      0.85921
      0.92847      0.95589      0.95079      0.85921
      0.92847      0.95589      0.95079      0.85921
      0.92847      0.95589      0.95079      0.85921
      0.92894      0.95581      0.94808      0.86007
      0.92894      0.95581      0.94808      0.86007
      0.92960      0.95537      0.94363      0.86087
      0.92960      0.95537      0.94363      0.86087
      0.92960      0.95537      0.94363      0.86087
      0.92960      0.95537      0.94363      0.86087
      0.92928      0.95474      0.94321      0.86026
      0.92928      0.95474      0.94321      0.86026
      0.92928      0.95474      0.94321      0.86026
      0.92928      0.95474      0.94321      0.86026
      0.92928      0.95474      0.94321      0.86026
      0.92928      0.95474      0.94321      0.86026
      0.92969      0.95451      0.94042      0.86102
      0.92969      0.95451      0.94042      0.86102
      0.92969      0.95451      0.94042      0.86102
      0.92969      0.95451      0.94042      0.86102
      0.92969      0.95451      0.94042      0.86102
      0.92969      0.95451      0.94042      0.86102
      0.92969      0.95451      0.94042      0.86102
      0.92969      0.95451      0.94042      0.86102
      0.92969      0.95451      0.94042      0.86102
      0.93007      0.95421      0.93762      0.86173
      0.93007      0.95421      0.93762      0.86173
      0.93007      0.95421      0.93762      0.86173
      0.93007      0.95421      0.93762      0.86173
      0.93007      0.95421      0.93762      0.86173
      0.93007      0.95421      0.93762      0.86173
      0.93007      0.95421      0.93762      0.86173
      0.93029      0.95388      0.93583      0.86173
