      0.97856      0.99010      0.99739      0.95745
      0.97856      0.99010      0.99739      0.95745
      0.97856      0.99010      0.99739      0.95745
      0.97856      0.99010      0.99739      0.95745
      0.97856      0.99010      0.99739      0.95745
      0.97856      0.99010      0.99739      0.95745
      0.97843      0.98985      0.99735      0.95720
      0.97844      0.98983      0.99724      0.95718
      0.97844      0.98983      0.99724      0.95718
      0.97859      0.99008      0.99706      0.95748
      0.97859      0.99008      0.99706      0.95748
      0.97859      0.99008      0.99706      0.95748
      0.97859      0.99008      0.99706      0.95748
      0.97831      0.98958      0.99720      0.95693
      0.97831      0.98958      0.99720      0.95693
      0.97831      0.98958      0.99720      0.95693
      0.97846      0.98984      0.99702      0.95723
      0.97846      0.98984      0.99702      0.95723
      0.97846      0.98984      0.99702      0.95723
      0.97846      0.98984      0.99702      0.95723
      0.97861      0.99008      0.99683      0.95752
      0.97861      0.99008      0.99683      0.95752
      0.97876      0.99027      0.99651      0.95778
      0.97876      0.99027      0.99651      0.95778
      0.97876      0.99027      0.99651      0.95778
      0.97876      0.99027      0.99651      0.95778
      0.97864      0.99004      0.99646      0.95754
      0.97864      0.99004      0.99646      0.95754
      0.97864      0.99004      0.99646      0.95754
      0.97864      0.99004      0.99646      0.95754
      0.97864      0.99004      0.99646      0.95754
      0.97864      0.99004      0.99646      0.95754
      0.97877      0.99024      0.99626      0.95781
      0.97877      0.99024      0.99626      0.95781
      0.97877      0.99024      0.99626      0.95781
      0.97877      0.99024      0.99626      0.95781
      0.97877      0.99024      0.99626      0.95781
      0.97877      0.99024      0.99626      0.95781
      0.97877      0.99024      0.99626      0.95781
      0.97877      0.99024      0.99626      0.95781
      0.97877      0.99024      0.99626      0.95781
      0.97890      0.99043      0.99606      0.95806
      0.97890      0.99043      0.99606      0.95806
      0.97890      0.99043      0.99606      0.95806
      0.97890      0.99043      0.99606      0.95806
      0.97890      0.99043      0.99606      0.95806
      0.97890      0.99043      0.99606      0.95806
      0.97890      0.99043      0.99606      0.95806
      0.97890      0.99040      0.99591      0.95804
