      0.94948      0.97780      0.99736      0.90138
      0.94948      0.97780      0.99736      0.90138
      0.94948      0.97780      0.99736      0.90138
      0.94948      0.97780      0.99736      0.90138
      0.94948      0.97780      0.99736      0.90138
      0.94948      0.97780      0.99736      0.90138
      0.94920      0.97723      0.99732      0.90085
      0.94920      0.97721      0.99720      0.90084
      0.94920      0.97721      0.99720      0.90084
      0.94955      0.97788      0.99702      0.90150
      0.94955      0.97788      0.99702      0.90150
      0.94955      0.97788      0.99702      0.90150
      0.94955      0.97788      0.99702      0.90150
      0.94893      0.97664      0.99716      0.90031
      0.94893      0.97664      0.99716      0.90031
      0.94893      0.97664      0.99716      0.90031
      0.94928      0.97733      0.99697      0.90099
      0.94928      0.97733      0.99697      0.90099
      0.94928      0.97733      0.99697      0.90099
      0.94928      0.97733      0.99697      0.90099
      0.94962      0.97797      0.99678      0.90163
      0.94962      0.97797      0.99678      0.90163
      0.94994      0.97855      0.99645      0.90222
      0.94994      0.97855      0.99645      0.90222
      0.94994      0.97855      0.99645      0.90222
      0.94994      0.97855      0.99645      0.90222
      0.94969      0.97802      0.99640      0.90173
      0.94969      0.97802      0.99640      0.90173
      0.94969      0.97802      0.99640      0.90173
      0.94969      0.97802      0.99640      0.90173
      0.94969      0.97802      0.99640      0.90173
      0.94969      0.97802      0.99640      0.90173
      0.94999      0.97860      0.99620      0.90232
      0.94999      0.97860      0.99620      0.90232
      0.94999      0.97860      0.99620      0.90232
      0.94999      0.97860      0.99620      0.90232
      0.94999      0.97860      0.99620      0.90232
      0.94999      0.97860      0.99620      0.90232
      0.94999      0.97860      0.99620      0.90232
      0.94999      0.97860      0.99620      0.90232
      0.94999      0.97860      0.99620      0.90232
      0.95029      0.97914      0.99599      0.90288
      0.95029      0.97914      0.99599      0.90288
      0.95029      0.97914      0.99599      0.90288
      0.95029      0.97914      0.99599      0.90288
      0.95029      0.97914      0.99599      0.90288
      0.95029      0.97914      0.99599      0.90288
      0.95029      0.97914      0.99599      0.90288
      0.95029      0.97910      0.99584      0.90286
