      0.99367      0.99663      0.99760      0.98724
      0.99367      0.99663      0.99760      0.98724
      0.99367      0.99663      0.99760      0.98724
      0.99367      0.99663      0.99760      0.98724
      0.99367      0.99663      0.99760      0.98724
      0.99367      0.99663      0.99760      0.98724
      0.99362      0.99655      0.99758      0.98715
      0.99364      0.99654      0.99748      0.98715
      0.99364      0.99654      0.99748      0.98715
      0.99369      0.99658      0.99732      0.98726
      0.99369      0.99658      0.99732      0.98726
      0.99369      0.99658      0.99732      0.98726
      0.99369      0.99658      0.99732      0.98726
      0.99359      0.99647      0.99746      0.98707
      0.99359      0.99647      0.99746      0.98707
      0.99359      0.99647      0.99746      0.98707
      0.99365      0.99651      0.99730      0.98718
      0.99365      0.99651      0.99730      0.98718
      0.99365      0.99651      0.99730      0.98718
      0.99365      0.99651      0.99730      0.98718
      0.99371      0.99654      0.99713      0.98729
      0.99371      0.99654      0.99713      0.98729
      0.99377      0.99655      0.99686      0.98739
      0.99377      0.99655      0.99686      0.98739
      0.99377      0.99655      0.99686      0.98739
      0.99377      0.99655      0.99686      0.98739
      0.99373      0.99649      0.99683      0.98731
      0.99373      0.99649      0.99683      0.98731
      0.99373      0.99649      0.99683      0.98731
      0.99373      0.99649      0.99683      0.98731
      0.99373      0.99649      0.99683      0.98731
      0.99373      0.99649      0.99683      0.98731
      0.99378      0.99651      0.99665      0.98741
      0.99378      0.99651      0.99665      0.98741
      0.99378      0.99651      0.99665      0.98741
      0.99378      0.99651      0.99665      0.98741
      0.99378      0.99651      0.99665      0.98741
      0.99378      0.99651      0.99665      0.98741
      0.99378      0.99651      0.99665      0.98741
      0.99378      0.99651      0.99665      0.98741
      0.99378      0.99651      0.99665      0.98741
      0.99382      0.99652      0.99648      0.98750
      0.99382      0.99652      0.99648      0.98750
      0.99382      0.99652      0.99648      0.98750
      0.99382      0.99652      0.99648      0.98750
      0.99382      0.99652      0.99648      0.98750
      0.99382      0.99652      0.99648      0.98750
      0.99382      0.99652      0.99648      0.98750
      0.99383      0.99649      0.99636      0.98750
