//Basalt percent: 25
//Potential temperature: 2300
//Pressure (Pa): 1.169E+10
//Melt Density (kg/m^3): 3.423E+03
     //Latitude    Longitude     LVL(km)     410(km)  Potential T (K)  Vs_obs(m/s)  Vs_sol(m/s) Melt fraction
     18.79760   -153.99230    355.00000    410.00000   2004.30107   4441.37809   4539.39364      0.00841  1.59079E+11  7.30836E+10     -0.00000
     19.07900   -155.77300    370.00000    440.00000   2359.13979   4442.84780   4462.49169      0.00101  1.55727E+11  7.02820E+10     -0.00000
     17.98840   -154.03050    335.00000    390.00000   1767.74192   4444.18830   4633.61108      0.01704  1.64048E+11  7.67341E+10     -0.00000
     18.30180   -152.98120    325.00000    445.00000   2418.27957   4444.75358   4457.19086      0.00051  1.55633E+11  7.01121E+10      0.00000
     20.49990   -154.93750    325.00000    412.00000   2027.95698   4516.30095   4531.86167      0.00069  1.58705E+11  7.27994E+10     -0.00000
     21.10900   -157.27000    340.00000    370.00000   1531.18277   4537.29680   4762.18810      0.01981  1.71340E+11  8.19543E+10     -0.00000
     21.13600   -156.75600    370.00000    410.00000   2004.30107   4543.49865   4539.39364      0.00000  1.59079E+11  7.30836E+10      0.00090
     22.62170   -158.18420    392.00000    452.00000   2501.07528   4546.59957   4453.37745      0.00000  1.55725E+11  7.00139E+10      0.02093
     18.00030   -155.71500    365.00000    440.00000   2359.13979   4552.84988   4462.49169      0.00000  1.55727E+11  7.02820E+10      0.02025
     18.40420   -156.80820    312.00000    395.00000   1826.88171   4564.72060   4606.83551      0.00285  1.62594E+11  7.56803E+10     -0.00000
     17.18030   -153.69250    405.00000    472.00000   2737.63442   4590.33553   4465.67471      0.00000  1.57419E+11  7.06324E+10      0.02792
     21.95630   -161.31490    340.00000    402.00000   1909.67741   4593.09729   4572.95747      0.00000  1.60797E+11  7.43649E+10      0.00440
     21.50700   -154.99440    385.00000    425.00000   2181.72043   4594.16324   4491.27903      0.00000  1.56800E+11  7.12960E+10      0.02291
     18.98310   -157.22860    330.00000    392.00000   1791.39783   4614.70686   4622.64315      0.00024  1.63449E+11  7.63010E+10     -0.00000
     20.89100   -156.65800    390.00000    415.00000   2063.44085   4617.66243   4521.20796      0.00000  1.58184E+11  7.23999E+10      0.02133
     20.04600   -155.71100    330.00000    407.00000   1968.81719   4620.56955   4551.33583      0.00000  1.59682E+11  7.35368E+10      0.01521
     14.65960   -157.85910    362.00000    415.00000   2063.44085   4637.25317   4521.20796      0.00000  1.58184E+11  7.23999E+10      0.02567
     14.68910   -151.68660    377.00000    410.00000   2004.30107   4638.98129   4539.39364      0.00000  1.59079E+11  7.30836E+10      0.02194
     22.12300   -159.66500    340.00000    380.00000   1649.46235   4643.92339   4693.60464      0.00346  1.67393E+11  7.91379E+10      0.00000
     19.75750   -155.53250    400.00000    432.00000   2264.51613   4646.55595   4475.43977      0.00000  1.56151E+11  7.07281E+10      0.03823
     18.77500   -156.46510    387.00000    420.00000   2122.58064   4655.56801   4505.16976      0.00000  1.57425E+11  7.18045E+10      0.03338
     21.00000   -154.58280    325.00000    417.00000   2087.09677   4655.64876   4514.53499      0.00000  1.57864E+11  7.21512E+10      0.03126
     20.76700   -156.24500    387.00000    437.00000   2323.65591   4669.40912   4466.70298      0.00000  1.55846E+11  7.04241E+10      0.04538
     19.47770   -156.51010    330.00000    455.00000   2536.55915   4673.80209   4453.03162      0.00000  1.55843E+11  7.00217E+10      0.04958
     21.51970   -153.98270    345.00000    410.00000   2004.30107   4674.78728   4539.39364      0.00000  1.59079E+11  7.30836E+10      0.02983
     21.97100   -159.40100    325.00000    392.00000   1791.39783   4706.65251   4622.64315      0.00000  1.63449E+11  7.63010E+10      0.01817
     19.83270   -156.93200    340.00000    425.00000   2181.72043   4706.84632   4491.27903      0.00000  1.56800E+11  7.12960E+10      0.04800
