//Basalt percent: 30
//Potential temperature: 2200
//Pressure (Pa): 1.169E+10
//Melt Density (kg/m^3): 3.423E+03
     //Latitude    Longitude     LVL(km)     410(km)  Potential T (K)  Vs_obs(m/s)  Vs_sol(m/s) Melt fraction
     18.79760   -153.99230    355.00000    410.00000   1904.30107   4441.37809   4585.46660      0.00845  1.62272E+11  7.50195E+10     -0.00000
     19.07900   -155.77300    370.00000    440.00000   2259.13979   4442.84780   4487.40558      0.00201  1.57394E+11  7.13133E+10     -0.00000
     17.98840   -154.03050    335.00000    390.00000   1667.74192   4444.18830   4689.31327      0.01463  1.68071E+11  7.91568E+10     -0.00000
     18.30180   -152.98120    325.00000    445.00000   2318.27957   4444.75358   4477.79479      0.00131  1.57010E+11  7.09700E+10      0.00000
     20.49990   -154.93750    325.00000    412.00000   1927.95698   4516.30095   4576.77473      0.00296  1.61807E+11  7.46817E+10     -0.00000
     21.10900   -157.27000    340.00000    370.00000   1431.18277   4537.29680   4823.93806      0.01670  1.76053E+11  8.47745E+10     -0.00000
     21.13600   -156.75600    370.00000    410.00000   1904.30107   4543.49865   4585.46660      0.00179  1.62272E+11  7.50195E+10      0.00000
     22.62170   -158.18420    392.00000    452.00000   2401.07528   4546.59957   4467.57139      0.00000  1.56675E+11  7.06170E+10      0.01769
     18.00030   -155.71500    365.00000    440.00000   2259.13979   4552.84988   4487.40558      0.00000  1.57394E+11  7.13133E+10      0.01458
     18.40420   -156.80820    312.00000    395.00000   1726.88171   4564.72060   4660.46615      0.00516  1.66422E+11  7.79896E+10      0.00000
     17.18030   -153.69250    405.00000    472.00000   2637.63442   4590.33553   4459.13692      0.00000  1.57019E+11  7.04205E+10      0.02942
     21.95630   -161.31490    340.00000    402.00000   1809.67741   4593.09729   4623.31189      0.00109  1.64339E+11  7.65062E+10      0.00000
     21.50700   -154.99440    385.00000    425.00000   2081.72043   4594.16324   4527.77974      0.00000  1.59275E+11  7.28073E+10      0.01466
     18.98310   -157.22860    330.00000    392.00000   1691.39783   4614.70686   4677.54358      0.00302  1.67395E+11  7.86790E+10     -0.00000
     20.89100   -156.65800    390.00000    415.00000   1963.44085   4617.66243   4564.31401      0.00000  1.61147E+11  7.42001E+10      0.01169
     20.04600   -155.71100    330.00000    407.00000   1868.81719   4620.56955   4599.08149      0.00000  1.63008E+11  7.55514E+10      0.00467
     14.65960   -157.85910    362.00000    415.00000   1963.44085   4637.25317   4564.31401      0.00000  1.61147E+11  7.42001E+10      0.01598
     14.68910   -151.68660    377.00000    410.00000   1904.30107   4638.98129   4585.46660      0.00000  1.62272E+11  7.50195E+10      0.01167
     22.12300   -159.66500    340.00000    380.00000   1549.46235   4643.92339   4752.77840      0.00586  1.71779E+11  8.17707E+10     -0.00000
     19.75750   -155.53250    400.00000    432.00000   2164.51613   4646.55595   4506.78400      0.00000  1.58260E+11  7.20226E+10      0.03101
     18.77500   -156.46510    387.00000    420.00000   2022.58064   4655.56801   4545.08506      0.00000  1.60148E+11  7.34632E+10      0.02431
     21.00000   -154.58280    325.00000    417.00000   1987.09677   4655.64876   4556.39159      0.00000  1.60732E+11  7.38955E+10      0.02178
     20.76700   -156.24500    387.00000    437.00000   2223.65591   4669.40912   4494.09540      0.00000  1.57682E+11  7.15561E+10      0.03901
     19.47770   -156.51010    330.00000    455.00000   2436.55915   4673.80209   4464.34412      0.00000  1.56604E+11  7.05110E+10      0.04692
     21.51970   -153.98270    345.00000    410.00000   1904.30107   4674.78728   4585.46660      0.00000  1.62272E+11  7.50195E+10      0.01948
     21.97100   -159.40100    325.00000    392.00000   1691.39783   4706.65251   4677.54358      0.00000  1.67395E+11  7.86790E+10      0.00622
     19.83270   -156.93200    340.00000    425.00000   2081.72043   4706.84632   4527.77974      0.00000  1.59275E+11  7.28073E+10      0.03955
