//Basalt percent:  0
//Potential temperature: 1700
//Pressure (Pa): 1.169E+10
//Melt Density (kg/m^3): 3.423E+03
     //Latitude    Longitude     LVL(km)     410(km)  Potential T (K)  Vs_obs(m/s)  Vs_sol(m/s) Melt fraction
    -12.05920    150.34610    351.50000    424.10000   1748.49463   4571.07246   4612.50360      0.00181  1.56890E+11  7.47705E+10     -0.00000
    -17.26040    155.97890    353.60000    419.00000   1688.17204   4643.98992   4650.83559      0.00011  1.58867E+11  7.62507E+10      0.00000
    -20.41960    159.83920    373.20000    416.60000   1659.78494   4686.13053   4669.96959      0.00000  1.59871E+11  7.69985E+10      0.00346
    -20.64950    165.95980    332.50000    424.60000   1754.40860   4637.83455   4608.91596      0.00000  1.56708E+11  7.46333E+10      0.00627
    -22.87300    164.95350    365.70000    404.60000   1517.84946   4601.37582   4776.15565      0.01043  1.65623E+11  8.12522E+10      0.00000
    -28.44350    164.30290    380.70000    427.00000   1782.79570   4572.96642   4592.11886      0.00057  1.55860E+11  7.39934E+10      0.00000
    -28.84760    160.86920    360.50000    423.40000   1740.21506   4494.36708   4617.57742      0.00733  1.57149E+11  7.49651E+10      0.00000
    -17.18910    166.38630    298.10000    418.60000   1683.44086   4619.36844   4653.97590      0.00138  1.59031E+11  7.63731E+10      0.00000
