    -12.05920    150.34610      0.01765
    -17.26040    155.97890      0.01612
    -20.41960    159.83920      0.01494
    -20.64950    165.95980      0.01257
    -22.87300    164.95350      0.02983
    -28.44350    164.30290      0.01555
    -28.84760    160.86920      0.02352
    -17.18910    166.38630      0.01813
